teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
30066,2014,1238.813,2,0,4,3,0
30067,2014,1139.464,2,0,4,3,0
30068,2014,1173.968,4,1,5,3,2006
30069,2014,1160.042,3,1,5,3,2010
30070,2014,1118.581,2,0,5,3,0
30071,2014,1098.483,4,1,5,3,2007
30072,2014,1119.391,2,0,5,3,0
30073,2014,1057.742,4,1,5,3,2005
30074,2014,1209.037,2,0,6,3,0
30075,2014,1087.522,4,1,6,3,2008
30076,2014,1159.656,4,1,6,3,2006
30077,2014,1139,2,0,6,3,0
30078,2014,1076.781,4,1,7,3,2005
30079,2014,1099.219,2,0,7,3,0
30080,2014,1173.267,4,1,7,3,2007
30081,2014,1209.5,4,1,7,3,2004
30082,2014,1092.136,4,1,7,3,2011
30083,2014,1198,4,1,7,3,2010
30084,2014,1159.379,2,0,8,3,0
30085,2014,1123.435,2,0,8,3,0
30086,2014,1222.767,4,1,8,3,2009
30087,2014,1177.889,2,0,8,3,0
30088,2014,1128.533,2,0,8,3,0
30089,2014,1135.409,4,1,9,3,2006
30090,2014,1249.966,4,1,9,3,2010
30091,2014,1174.926,4,1,9,3,2012
30092,2014,1180.71,4,1,9,3,2012
30093,2014,1249.259,4,1,9,3,2011
30094,2014,1172.24,2,0,9,3,0
30095,2014,1179.156,4,1,9,3,2011
30096,2014,1300,2,0,10,3,0
30097,2014,1071.6,2,0,10,3,0
30098,2014,1115,2,0,10,3,0
30099,2014,1076.258,2,0,10,3,0
30100,2014,1172.12,2,0,10,3,0
30101,2014,1185.296,2,0,10,3,0
30102,2014,1074.545,2,0,10,3,0
30103,2014,1056.452,4,1,11,3,2009
30104,2014,1249.44,4,1,11,3,2007
30105,2014,1200.345,2,0,11,3,0
30106,2014,1185.655,4,1,11,3,2009
30107,2014,1152.652,2,0,11,3,0
30108,2014,1142.688,2,0,12,3,0
30109,2014,1193.136,4,1,12,3,2007
30110,2014,1258.31,4,1,12,3,2005
30111,2014,1237,2,0,12,3,0
30112,2014,1094.36,2,0,12,3,0
30113,2014,1174.655,4,1,13,3,2009
30114,2014,1008.636,2,0,13,3,0
30115,2014,1157.192,2,0,13,3,0
30116,2014,1188.273,2,0,13,3,0
30117,2014,1234.815,2,0,13,3,0
30118,2014,1103.136,2,0,13,3,0
30119,2014,1081.577,4,1,14,3,2011
30120,2014,1016.083,2,0,14,3,0
30121,2014,983.3478,2,0,14,3,0
30122,2014,1081.37,4,1,14,3,2009
30123,2014,1127.773,2,0,14,3,0
30124,2014,1107.963,2,0,14,3,0
30125,2014,1244.5,2,0,15,3,0
30126,2014,1064.667,2,0,15,3,0
30127,2014,1082,2,0,15,3,0
30128,2014,1171.762,4,1,15,3,2008
30129,2014,1176.778,4,1,15,3,2009
30130,2014,1121.091,2,0,16,3,0
30131,2014,1039.065,2,0,16,3,0
30132,2014,1117.844,2,0,16,3,0
30133,2014,1219.08,4,1,16,3,2006
30134,2014,981.44,2,0,16,3,0
30135,2014,1153.143,4,1,17,3,2011
30136,2014,1127.192,2,0,17,3,0
30137,2014,1227.44,4,1,17,3,2005
30138,2014,1309.292,4,1,17,3,2005
30139,2014,1218.682,4,1,17,3,2007
30140,2014,1191.478,4,1,18,3,2009
30141,2014,1151.767,2,0,18,3,0
30142,2014,1152.129,2,0,18,3,0
30143,2014,1205.069,4,1,18,3,2011
30144,2014,1174.269,2,0,18,3,0
30145,2014,1206.185,4,1,19,3,2011
30146,2014,1227.545,2,0,19,3,0
30147,2014,1167.903,4,1,19,3,2012
30148,2014,1123,2,0,19,3,0
30149,2014,983.0313,2,0,20,3,0
30150,2014,1064.542,2,0,20,3,0
30151,2014,1127.16,4,1,20,3,2006
30152,2014,1122.586,4,1,20,3,2007
30153,2014,952.2143,2,0,20,3,0
30154,2014,1151.958,4,1,20,3,2004
30155,2014,1137.172,4,1,20,3,2008
30156,2014,1200.968,4,1,21,3,2011
30157,2014,1218.32,4,1,21,3,2012
30158,2014,1245.043,4,1,21,3,2010
30159,2014,1304.652,4,1,21,3,2005
30160,2014,1207.375,4,1,21,3,2010
30161,2014,1224.583,2,0,22,3,0
30162,2014,1015.115,4,1,22,3,2012
30163,2014,1027.957,2,0,22,3,0
30164,2014,1159.4,2,0,22,3,0
30165,2014,1259,4,1,22,3,2005
30166,2014,1108.296,2,0,22,3,0
30167,2014,1094.333,4,1,22,3,2012
30168,2014,1113.682,2,0,23,3,0
30169,2014,1244.633,2,0,23,3,0
30170,2014,1234.387,4,1,23,3,2006
30171,2014,1213.905,2,0,23,3,0
30172,2014,1157.923,2,0,24,3,0
30173,2014,1188.111,4,1,24,3,2006
30174,2014,1176.407,4,1,24,3,2007
30175,2014,1216.444,2,0,24,3,0
30176,2014,1235.276,4,1,24,3,2004
30177,2014,1131.577,2,0,25,3,0
30178,2014,1130.563,2,0,25,3,0
30179,2014,1086,2,0,25,3,0
30180,2014,1226.429,4,1,25,3,2005
30181,2014,1210.88,2,0,25,3,0
30182,2014,1130.815,2,0,25,3,0
30183,2014,1234.6,4,1,26,3,2007
30184,2014,1073.69,2,0,26,3,0
30185,2014,1258.25,4,1,26,3,2004
30186,2014,1198.844,4,1,26,3,2006
30187,2014,1230.24,2,0,27,3,0
30188,2014,1129.345,4,1,27,3,2012
30189,2014,1168.903,2,0,27,3,0
30190,2014,1143.714,2,0,27,3,0
30191,2014,1197.826,4,1,27,3,2010
30192,2014,1197.111,4,1,27,3,2010
30193,2014,1166.034,4,1,28,3,2012
30194,2014,1205.458,2,0,28,3,0
30195,2014,1126.107,2,0,28,3,0
30196,2014,1273.091,4,1,28,3,2004
30197,2014,1166.571,2,0,29,3,0
30198,2014,1144.619,2,0,29,3,0
30199,2014,1279.531,4,1,29,3,2008
30200,2014,1161.467,2,0,29,3,0
30201,2014,1225.6,2,0,30,3,0
30202,2014,1191.727,2,0,30,3,0
30203,2014,1114.714,4,1,30,3,2004
30204,2014,1202.929,5,1,30,3,2004
30205,2014,1238.308,4,1,30,3,2008
30206,2014,1184.625,4,1,30,3,2009
30207,2014,1139.68,2,0,31,3,0
30208,2014,1222,4,1,31,3,2006
30209,2014,1116.875,4,1,31,3,2009
30210,2014,1146.63,2,0,31,3,0
30211,2014,1150.5,2,0,31,3,0
30212,2014,1021.148,2,0,31,3,0
30213,2014,1231.44,2,0,32,3,0
30214,2014,1229.208,2,0,32,3,0
30215,2014,1080.818,2,0,32,3,0
30216,2014,1082.103,2,0,32,3,0
30217,2014,1223.8,4,1,33,3,2006
30218,2014,1038.214,2,0,33,3,0
30219,2014,1119.214,4,1,33,3,2007
30220,2014,1230.13,4,1,33,3,2004
30221,2014,1142.172,2,0,33,3,0
30222,2014,1119.742,4,1,33,3,2011
30223,2014,1118.042,2,0,33,3,0
30224,2014,1134.174,2,0,34,3,0
30225,2014,1224.545,4,1,34,3,2004
30226,2014,1167.462,2,0,34,3,0
30227,2014,1241.269,4,1,34,3,2005
30228,2014,1143.846,4,1,34,3,2011
30229,2014,1226.781,2,0,35,3,0
30230,2014,1222.19,4,1,35,3,2012
30231,2014,1184.25,2,0,35,3,0
30232,2014,1095.75,2,0,35,3,0
30233,2014,1072.286,2,0,36,3,0
30234,2014,1081.774,2,0,36,3,0
30235,2014,1195.036,2,0,36,3,0
30236,2014,1155.714,4,1,36,3,2009
30237,2014,1209.138,4,1,37,3,2007
30238,2014,1171.348,4,1,37,3,2008
30239,2014,1224.516,2,0,37,3,0
30240,2014,1167.533,2,0,37,3,0
30241,2014,1202.767,2,0,38,3,0
30242,2014,1107.143,4,1,38,3,2012
30243,2014,1165,2,0,38,3,0
30244,2014,1085.48,2,0,38,3,0
30245,2014,1207.407,4,1,39,3,2006
30246,2014,1160.417,2,0,39,3,0
30247,2014,1093.69,4,1,39,3,2012
30248,2014,1162.875,2,0,39,3,0
30249,2014,1174.323,4,1,39,3,2006
30250,2014,1218.714,4,1,39,3,2009
30251,2014,1161.88,4,1,39,3,2008
30252,2014,1055.567,2,0,40,3,0
30253,2014,1016.609,4,1,40,3,2004
30254,2014,1116.462,2,0,40,3,0
30255,2014,938.3478,2,0,40,3,0
30256,2014,965.625,4,1,40,3,2007
30257,2014,1064.871,2,0,40,3,0
30258,2014,1049.923,2,0,41,3,0
30259,2014,1274.719,4,1,41,3,2007
30260,2014,1223.609,4,1,41,3,2010
30261,2014,1293.043,4,1,41,3,2012
30262,2014,1184.75,2,0,41,3,0
30263,2014,1067.818,2,0,41,3,0
30264,2014,1181.188,2,0,42,3,0
30265,2014,1211.64,2,0,42,3,0
30266,2014,1115.926,2,0,42,3,0
30267,2014,1245.563,4,1,42,3,2010
30268,2014,1215.81,2,0,43,3,0
30269,2014,1152.68,2,0,43,3,0
30270,2014,1249.129,4,1,43,3,2005
30271,2014,1107.406,2,0,43,3,0
30272,2014,1193.286,4,1,43,3,2004
30273,2014,1156.565,2,0,44,3,0
30274,2014,1187.8,4,1,44,3,2009
30275,2014,1066.12,2,0,44,3,0
30276,2014,1088.393,2,0,44,3,0
40001,2014,1120.586,2,0,1,4,0
40002,2014,1209.963,4,1,2,4,2011
40003,2014,1224.6,2,0,3,4,0
40004,2014,1030.935,4,1,4,4,2011
40005,2014,1091.667,2,0,5,4,0
40006,2014,1011.258,2,0,6,4,0
40007,2014,1284.364,2,0,7,4,0
40008,2014,1103,4,1,8,4,2005
40009,2014,1130.667,2,0,9,4,0
40010,2014,1142.583,2,0,10,4,0
40011,2014,1039.04,2,0,11,4,0
40012,2014,1031.905,5,1,12,4,2008
40013,2014,991.5909,2,0,13,4,0
40014,2014,1163.742,4,1,14,4,2012
40015,2014,1156.667,4,1,15,4,2010
40016,2014,1186.652,5,1,16,4,2006
40017,2014,1109.571,4,1,17,4,2005
40018,2014,1211.097,2,0,18,4,0
40019,2014,1200.355,2,0,19,4,0
40020,2014,1127.333,4,1,20,4,2009
40021,2014,1222.958,2,0,21,4,0
40022,2014,970.52,2,0,22,4,0
40023,2014,1093.074,4,1,23,4,2012
40024,2014,1198.967,4,1,24,4,2010
40025,2014,1148.32,4,1,25,4,2009
40026,2014,1093.56,2,0,26,4,0
40027,2014,1134.13,2,0,27,4,0
40028,2014,1152.345,2,0,28,4,0
40029,2014,1165.281,2,0,29,4,0
40030,2014,1185.828,2,0,30,4,0
40031,2014,1015.792,4,1,31,4,2012
40032,2014,1168.192,2,0,32,4,0
40033,2014,1143.828,2,0,33,4,0
40034,2014,1091.867,4,1,34,4,2005
40035,2014,1205.077,4,1,35,4,2010
40036,2014,1005.478,2,0,36,4,0
40037,2014,1098.636,2,0,37,4,0
40038,2014,1076.833,4,1,38,4,2006
40039,2014,1157.385,4,1,39,4,2007
40040,2014,1201.545,2,0,40,4,0
40041,2014,1162.783,4,1,41,4,2007
40042,2014,1139.625,2,0,42,4,0
40043,2014,1070.25,2,0,43,4,0
40044,2014,1131.867,2,0,44,4,0
40045,2014,1051.077,2,0,1,4,0
40046,2014,1032.704,2,0,1,4,0
40047,2014,1052.964,2,0,1,4,0
40048,2014,1179.214,4,1,1,4,2008
40049,2014,1145.2,4,1,1,4,2009
40050,2014,1081.913,2,0,1,4,0
40051,2014,1197.12,3,1,2,4,2006
40052,2014,1224,4,1,2,4,2010
40053,2014,1213.333,4,1,2,4,2006
40054,2014,1128.565,4,1,2,4,2010
40055,2014,1046.857,2,0,2,4,0
40056,2014,1261.481,4,1,3,4,2004
40057,2014,1144.762,4,1,3,4,2012
40058,2014,1135.967,3,1,3,4,2012
40059,2014,1152.607,4,1,3,4,2009
40060,2014,1096.516,4,1,4,4,2009
40061,2014,1064.448,2,0,4,4,0
40062,2014,1114.636,4,1,4,4,2010
40063,2014,1079.469,2,0,4,4,0
40064,2014,1004.429,2,0,4,4,0
40065,2014,1147.84,2,0,4,4,0
40066,2014,1100.364,2,0,4,4,0
40067,2014,1082.56,2,0,5,4,0
40068,2014,1138.857,4,1,5,4,2006
40069,2014,1102.48,4,1,5,4,2004
40070,2014,1170.696,4,1,5,4,2010
40071,2014,1079.194,2,0,5,4,0
40072,2014,1106.32,4,1,5,4,2006
40073,2014,1067.286,2,0,6,4,0
40074,2014,994.619,2,0,6,4,0
40075,2014,1156.296,2,0,6,4,0
40076,2014,1111,2,0,6,4,0
40077,2014,1353.69,4,1,7,4,2008
40078,2014,1195.818,2,0,7,4,0
40079,2014,1221.167,2,0,7,4,0
40080,2014,1204.739,4,1,7,4,2011
40081,2014,1153.7,2,0,7,4,0
40082,2014,1218.731,4,1,7,4,2006
40083,2014,1104.516,2,0,7,4,0
40084,2014,1125.5,2,0,8,4,0
40085,2014,1135.3,2,0,8,4,0
40086,2014,1114.455,2,0,8,4,0
40087,2014,1064.033,2,0,8,4,0
40088,2014,1068.636,2,0,9,4,0
40089,2014,1232.091,4,1,9,4,2012
40090,2014,1187.045,4,1,9,4,2005
40091,2014,1217.067,2,0,9,4,0
40092,2014,1177.276,2,0,9,4,0
40093,2014,1182.719,4,1,9,4,2011
40094,2014,1112.938,2,0,9,4,0
40095,2014,1206.964,4,1,10,4,2009
40096,2014,1157.097,2,0,10,4,0
40097,2014,1176.5,4,1,10,4,2005
40098,2014,1062.267,2,0,10,4,0
40099,2014,1239.455,4,1,11,4,2004
40100,2014,1194.84,4,1,11,4,2004
40101,2014,1224.367,2,0,11,4,0
40102,2014,1273.138,2,0,11,4,0
40103,2014,1268.567,4,1,11,4,2008
40104,2014,1208.818,2,0,11,4,0
40105,2014,1049.704,2,0,11,4,0
40106,2014,1180.179,4,1,12,4,2007
40107,2014,997.087,2,0,12,4,0
40108,2014,1197.548,2,0,12,4,0
40109,2014,1050.129,2,0,12,4,0
40110,2014,1129.172,4,1,13,4,2007
40111,2014,1062.75,2,0,13,4,0
40112,2014,992.5806,4,1,13,4,2006
40113,2014,1022.5,2,0,13,4,0
40114,2014,1033.36,2,0,14,4,0
40115,2014,1026.571,2,0,14,4,0
40116,2014,1148.379,2,0,14,4,0
40117,2014,1154.452,2,0,14,4,0
40118,2014,1086.552,4,1,14,4,2011
40119,2014,1170.333,2,0,14,4,0
40120,2014,1135,4,1,14,4,2006
40121,2014,1101.455,2,0,15,4,0
40122,2014,1106.733,4,1,15,4,2007
40123,2014,1120.793,2,0,15,4,0
40124,2014,1134.793,4,1,15,4,2010
40125,2014,1168.44,4,1,15,4,2004
40126,2014,1003.222,4,1,15,4,2009
40127,2014,967.6552,4,1,15,4,2009
40128,2014,1263.871,4,1,16,4,2009
40129,2014,1217.9,4,1,16,4,2008
40130,2014,1198.667,4,1,16,4,2010
40131,2014,1206.6,2,0,16,4,0
40132,2014,1212.594,4,1,16,4,2012
40133,2014,1182.136,4,1,16,4,2007
40134,2014,1189.375,4,1,17,4,2005
40135,2014,1247.281,4,1,17,4,2006
40136,2014,1151.731,2,0,17,4,0
40137,2014,1191.571,4,1,17,4,2011
40138,2014,1146.346,2,0,18,4,0
40139,2014,1130.292,2,0,18,4,0
40140,2014,1147.2,4,1,18,4,2008
40141,2014,1086.643,2,0,18,4,0
40142,2014,1259.963,4,1,18,4,2009
40143,2014,1151.034,4,1,18,4,2009
40144,2014,1020.48,2,0,18,4,0
40145,2014,1236.793,4,1,19,4,2004
40146,2014,1059.067,2,0,19,4,0
40147,2014,1321,4,1,19,4,2011
40148,2014,1242.783,4,1,19,4,2011
40149,2014,1141.862,2,0,19,4,0
40150,2014,1029,2,0,19,4,0
40151,2014,1031.133,2,0,20,4,0
40152,2014,1033.391,2,0,20,4,0
40153,2014,1061.969,4,1,20,4,2004
40154,2014,1064.968,2,0,20,4,0
40155,2014,1086.773,2,0,20,4,0
40156,2014,1096.552,4,1,20,4,2006
40157,2014,1227,4,1,20,4,2004
40158,2014,1067.593,2,0,21,4,0
40159,2014,1264.577,4,1,21,4,2006
40160,2014,1107.481,2,0,21,4,0
40161,2014,1136.138,4,1,21,4,2010
40162,2014,1321.28,5,1,21,4,2007
40163,2014,1227.484,2,0,21,4,0
40164,2014,1050.379,4,1,22,4,2008
40165,2014,1026.462,4,1,22,4,2004
40166,2014,1089.783,2,0,22,4,0
40167,2014,1047.615,4,1,22,4,2008
40168,2014,1106.167,2,0,23,4,0
40169,2014,1020.125,2,0,23,4,0
40170,2014,1014.3,2,0,23,4,0
40171,2014,1205.29,4,1,23,4,2008
40172,2014,1075.964,2,0,23,4,0
40173,2014,1085.5,2,0,23,4,0
40174,2014,1116.625,2,0,24,4,0
40175,2014,1149.067,2,0,24,4,0
40176,2014,1134.259,2,0,24,4,0
40177,2014,1095.074,2,0,24,4,0
40178,2014,1068.364,2,0,24,4,0
40179,2014,1234.292,4,1,24,4,2005
40180,2014,1124.458,4,1,25,4,2005
40181,2014,1219.313,4,1,25,4,2005
40182,2014,1198.714,2,0,25,4,0
40183,2014,1283.556,2,0,25,4,0
40184,2014,1186.103,2,0,25,4,0
40185,2014,1070.625,2,0,26,4,0
40186,2014,1176.433,4,1,26,4,2011
40187,2014,1039.667,2,0,26,4,0
40188,2014,1192.292,4,1,26,4,2008
40189,2014,1095,4,1,26,4,2007
40190,2014,1041.96,2,0,26,4,0
40191,2014,1049.143,4,1,26,4,2011
40192,2014,1188.167,4,1,27,4,2006
40193,2014,1272.714,4,1,27,4,2008
40194,2014,1219.259,4,1,27,4,2004
40195,2014,1076.484,4,1,27,4,2010
40196,2014,1299.333,4,1,27,4,2005
40197,2014,1213.909,2,0,27,4,0
40198,2014,1171,2,0,28,4,0
40199,2014,1149.087,2,0,28,4,0
40200,2014,1207.258,4,1,28,4,2009
40201,2014,1239.552,2,0,28,4,0
40202,2014,1229.792,2,0,28,4,0
40203,2014,1099.379,2,0,29,4,0
40204,2014,1166.233,2,0,29,4,0
40205,2014,1108.13,2,0,29,4,0
40206,2014,1269.154,4,1,29,4,2012
40207,2014,1161.238,2,0,30,4,0
40208,2014,1181.2,2,0,30,4,0
40209,2014,1071.964,2,0,30,4,0
40210,2014,1224.321,4,1,30,4,2005
40211,2014,1213.103,4,1,30,4,2004
40212,2014,1316.875,4,1,30,4,2006
40213,2014,1221.087,4,1,30,4,2008
40214,2014,1099.261,4,1,31,4,2010
40215,2014,1102.667,2,0,31,4,0
40216,2014,1091.821,4,1,31,4,2010
40217,2014,1089.136,2,0,31,4,0
40218,2014,1156.516,4,1,31,4,2004
40219,2014,1189.038,4,1,32,4,2006
40220,2014,1002.429,2,0,32,4,0
40221,2014,1021.31,2,0,32,4,0
40222,2014,1061.875,2,0,32,4,0
40223,2014,1128.033,2,0,32,4,0
40224,2014,1163.346,2,0,32,4,0
40225,2014,1023.348,2,0,33,4,0
40226,2014,1061.952,2,0,33,4,0
40227,2014,1028.107,2,0,33,4,0
40228,2014,1129.783,2,0,33,4,0
40229,2014,1188.741,2,0,33,4,0
40230,2014,1197.875,4,1,33,4,2006
40231,2014,1089.174,2,0,34,4,0
40232,2014,1233.625,4,1,34,4,2007
40233,2014,1193.083,4,1,34,4,2006
40234,2014,1165.357,4,1,34,4,2005
40235,2014,1088.458,2,0,34,4,0
40236,2014,1296.208,4,1,34,4,2010
40237,2014,1250.567,4,1,34,4,2004
40238,2014,1210.296,4,1,35,4,2004
40239,2014,1244.893,2,0,35,4,0
40240,2014,1099.182,2,0,35,4,0
40241,2014,1207.958,2,0,35,4,0
40242,2014,978.9583,2,0,36,4,0
40243,2014,1047.583,2,0,36,4,0
40244,2014,959.52,2,0,36,4,0
40245,2014,1026.516,2,0,36,4,0
40246,2014,1191.857,2,0,36,4,0
40247,2014,1079.682,2,0,37,4,0
40248,2014,1110.25,4,1,37,4,2011
40249,2014,1096.042,2,0,37,4,0
40250,2014,1192.762,4,1,37,4,2005
40251,2014,1170,4,1,37,4,2007
40252,2014,1202.517,4,1,38,4,2008
40253,2014,1159.923,2,0,38,4,0
40254,2014,1231.615,4,1,38,4,2005
40255,2014,1209,4,1,38,4,2009
40256,2014,1091.833,4,1,38,4,2011
40257,2014,1258.938,2,0,39,4,0
40258,2014,1060.545,2,0,39,4,0
40259,2014,1110.464,2,0,39,4,0
40260,2014,1272.31,2,0,39,4,0
40261,2014,1161.966,4,1,39,4,2006
40262,2014,1206.214,4,1,39,4,2005
40263,2014,1195.571,4,1,39,4,2010
40264,2014,1179.905,2,0,40,4,0
40265,2014,1258.967,4,1,40,4,2004
40266,2014,1165.148,2,0,40,4,0
40267,2014,1150.333,4,1,40,4,2012
40268,2014,1210.964,2,0,41,4,0
40269,2014,1088.344,2,0,41,4,0
40270,2014,1228.531,4,1,41,4,2011
40271,2014,1194.517,4,1,41,4,2009
40272,2014,1083.133,2,0,42,4,0
40273,2014,1176.615,2,0,42,4,0
40274,2014,1189.444,5,1,42,4,2012
40275,2014,1221.375,4,1,42,4,2006
40276,2014,1178.467,2,0,42,4,0
40277,2014,1270.87,2,0,42,4,0
40278,2014,1267.286,4,1,43,4,2005
40279,2014,1115.708,4,1,43,4,2006
40280,2014,1185.806,4,1,43,4,2005
40281,2014,1179.656,2,0,43,4,0
40282,2014,1187.182,2,0,44,4,0
40283,2014,1135.469,4,1,44,4,2007
40284,2014,1161.065,4,1,44,4,2004
40285,2014,1169.962,4,1,44,4,2008
40286,2014,1218.444,4,1,44,4,2006
50001,2014,1172.656,4,1,1,5,2008
50002,2014,1039.792,4,1,2,5,2011
50003,2014,1249.345,2,0,3,5,0
50004,2014,1078.375,4,1,4,5,2005
50005,2014,1146.407,4,1,5,5,2005
50006,2014,1129.556,2,0,6,5,0
50007,2014,1177.031,2,0,7,5,0
50008,2014,1133.48,2,0,8,5,0
50009,2014,1260.818,4,1,9,5,2012
50010,2014,1244.571,4,1,10,5,2008
50011,2014,1123.645,4,1,11,5,2007
50012,2014,1044.385,4,1,12,5,2011
50013,2014,1269.781,4,1,13,5,2005
50014,2014,1214.033,4,1,14,5,2006
50015,2014,1162.864,4,1,15,5,2009
50016,2014,1336.286,4,1,16,5,2011
50017,2014,1086.577,2,0,17,5,0
50018,2014,1136.179,4,1,18,5,2004
50019,2014,1188.767,2,0,19,5,0
50020,2014,1153.818,4,1,20,5,2008
50021,2014,1098.516,2,0,21,5,0
50022,2014,1032.273,2,0,22,5,0
50023,2014,1206.5,4,1,23,5,2004
50024,2014,1270.69,4,1,24,5,2004
50025,2014,1145.154,4,1,25,5,2008
50026,2014,1182.409,4,1,26,5,2010
50027,2014,1152.321,4,1,27,5,2009
50028,2014,1179,4,1,28,5,2012
50029,2014,1154.346,2,0,29,5,0
50030,2014,1200.857,4,1,30,5,2012
50031,2014,1042.414,4,1,31,5,2009
50032,2014,1105.379,2,0,32,5,0
50033,2014,1132.227,2,0,33,5,0
50034,2014,1151.063,4,1,34,5,2004
50035,2014,1169.087,4,1,35,5,2008
50036,2014,1069.778,2,0,36,5,0
50037,2014,1139.741,2,0,37,5,0
50038,2014,1232.677,4,1,38,5,2012
50039,2014,1065.926,2,0,39,5,0
50040,2014,1090.29,2,0,40,5,0
50041,2014,1157.818,4,1,41,5,2004
50042,2014,1134.107,4,1,42,5,2004
50043,2014,1053.594,2,0,43,5,0
50044,2014,1132.381,4,1,44,5,2005
50045,2014,1207.667,4,1,1,5,2012
50046,2014,1306.167,4,1,1,5,2011
50047,2014,1181.069,4,1,1,5,2010
50048,2014,1267.522,4,1,1,5,2012
50049,2014,1259.083,4,1,2,5,2008
50050,2014,1217.867,4,1,2,5,2009
50051,2014,1110.556,4,1,2,5,2010
50052,2014,995.3913,2,0,2,5,0
50053,2014,1008.548,4,1,2,5,2005
50054,2014,1173.143,4,1,3,5,2009
50055,2014,1218.8,2,0,3,5,0
50056,2014,1220.739,4,1,3,5,2007
50057,2014,1184.273,2,0,3,5,0
50058,2014,1045.783,4,1,4,5,2012
50059,2014,920,4,1,4,5,2011
50060,2014,1060.667,2,0,4,5,0
50061,2014,1117.52,2,0,4,5,0
50062,2014,1273.296,4,1,5,5,2012
50063,2014,1178.133,4,1,5,5,2006
50064,2014,1236.654,4,1,5,5,2006
50065,2014,1209.238,2,0,5,5,0
50066,2014,973.8182,2,0,6,5,0
50067,2014,1064.762,2,0,6,5,0
50068,2014,1128.5,2,0,6,5,0
50069,2014,1134.156,4,1,6,5,2006
50070,2014,1042.167,4,1,6,5,2012
50071,2014,1021.36,2,0,6,5,0
50072,2014,1226.476,4,1,7,5,2009
50073,2014,1195.909,2,0,7,5,0
50074,2014,1165.6,2,0,7,5,0
50075,2014,1075.714,2,0,7,5,0
50076,2014,1110.419,2,0,7,5,0
50077,2014,1310.31,4,1,7,5,2007
50078,2014,1276.524,4,1,8,5,2009
50079,2014,1206.25,2,0,8,5,0
50080,2014,1154.897,2,0,8,5,0
50081,2014,1197.4,4,1,8,5,2011
50082,2014,1125.5,2,0,8,5,0
50083,2014,1280.091,4,1,9,5,2004
50084,2014,1193.375,4,1,9,5,2012
50085,2014,1197.346,4,1,9,5,2009
50086,2014,1184.609,2,0,9,5,0
50087,2014,1167.364,2,0,10,5,0
50088,2014,1242.409,4,1,10,5,2008
50089,2014,1078.067,2,0,10,5,0
50090,2014,1215.038,4,1,10,5,2008
50091,2014,1160.185,2,0,11,5,0
50092,2014,1202.273,4,1,11,5,2011
50093,2014,1116.125,2,0,11,5,0
50094,2014,1130.538,4,1,11,5,2009
50095,2014,1235.182,2,0,11,5,0
50096,2014,1238.967,4,1,11,5,2010
50097,2014,1175.375,4,1,11,5,2012
50098,2014,1078.591,4,1,12,5,2004
50099,2014,1073.828,2,0,12,5,0
50100,2014,1117.875,4,1,12,5,2007
50101,2014,1118.346,2,0,12,5,0
50102,2014,1131.781,4,1,12,5,2006
50103,2014,1240.867,2,0,13,5,0
50104,2014,1364.261,2,0,13,5,0
50105,2014,1168.727,4,1,13,5,2004
50106,2014,1115.625,2,0,13,5,0
50107,2014,1160.885,4,1,13,5,2006
50108,2014,1123.963,2,0,13,5,0
50109,2014,1110.308,4,1,13,5,2011
50110,2014,1187.813,2,0,14,5,0
50111,2014,1243.704,2,0,14,5,0
50112,2014,1183.344,2,0,14,5,0
50113,2014,1218,2,0,14,5,0
50114,2014,1221.364,4,1,14,5,2005
50115,2014,1175.667,4,1,14,5,2008
50116,2014,1106.28,4,1,15,5,2008
50117,2014,992.7742,2,0,15,5,0
50118,2014,1055.72,2,0,15,5,0
50119,2014,1025.423,2,0,15,5,0
50120,2014,1107.875,1,0,16,5,0
50121,2014,1293.92,2,0,16,5,0
50122,2014,1231.556,2,0,16,5,0
50123,2014,1412.296,4,1,16,5,2012
50124,2014,1021.793,2,0,17,5,0
50125,2014,1009.613,4,1,17,5,2005
50126,2014,1002.136,4,1,17,5,2007
50127,2014,1041.708,2,0,17,5,0
50128,2014,1097.767,4,1,17,5,2008
50129,2014,1065.857,2,0,17,5,0
50130,2014,1149.44,2,0,18,5,0
50131,2014,1284.857,4,1,18,5,2007
50132,2014,1159.364,4,1,18,5,2012
50133,2014,1137.346,4,1,18,5,2008
50134,2014,1107.217,2,0,19,5,0
50135,2014,1210.552,4,1,19,5,2010
50136,2014,1191.667,4,1,19,5,2004
50137,2014,1167.963,4,1,19,5,2005
50138,2014,1120.903,2,0,19,5,0
50139,2014,1314.615,4,1,19,5,2005
50140,2014,1212.966,2,0,19,5,0
50141,2014,1130.267,4,1,20,5,2011
50142,2014,1137.188,4,1,20,5,2006
50143,2014,1216.25,2,0,20,5,0
50144,2014,1301.435,4,1,20,5,2010
50145,2014,1243.667,2,0,20,5,0
50146,2014,1268.414,2,0,20,5,0
50147,2014,1153.565,2,0,20,5,0
50148,2014,1284.267,4,1,21,5,2005
50149,2014,1151.619,4,1,21,5,2009
50150,2014,1192.548,4,1,21,5,2008
50151,2014,1279.067,4,1,21,5,2007
50152,2014,1165.083,4,1,21,5,2008
50153,2014,1204.885,2,0,22,5,0
50154,2014,1211.179,4,1,22,5,2007
50155,2014,1297.407,4,1,22,5,2008
