female,age,college,nhhld,inc2019,pab2019,emp2020
0,41,0,5,46640.84,0,0
0,26,0,5,35033.83,0,0
0,31,0,5,25347.21,5150,0
0,22,1,5,28614.97,0,0
1,37,0,5,39302.43,0,0
0,49,1,5,32585.9,0,1
0,24,0,5,32644.94,0,1
1,23,0,5,45338.39,0,0
1,22,0,5,80097.23,0,0
0,48,0,5,46628.47,0,0
0,52,0,5,179409.2,0,0
0,31,0,5,122694.3,0,1
0,18,1,5,68316.88,0,0
1,46,0,5,118066.2,0,1
0,50,0,5,31009.73,0,1
1,25,0,5,42050.86,0,1
1,41,0,5,41395.52,0,0
1,49,0,5,98024.38,0,1
0,53,0,5,140827.7,0,1
0,37,1,5,72790.53,0,0
1,38,0,5,42214.8,0,0
0,35,1,5,31908.49,0,0
1,34,0,5,39055.3,0,0
0,40,0,5,21052.45,5150,0
0,53,0,5,79236.05,0,1
0,22,0,5,69260.88,0,1
0,42,1,5,19121.53,5150,0
1,24,0,5,24940.43,5150,0
1,52,1,5,67978.93,0,0
0,48,0,5,94513.16,0,0
1,41,1,5,79064.78,0,0
1,24,1,5,40802.39,0,1
0,19,0,5,46107.13,0,0
0,49,1,5,64488.22,0,1
1,23,0,5,19746.99,5150,1
1,49,0,5,30862.3,0,0
0,21,0,5,17546.88,5150,0
0,42,1,5,55608.6,0,0
1,47,0,5,26378.88,0,0
0,18,0,5,27976.59,0,0
1,32,1,5,66516.07,0,0
0,37,0,5,22617.49,5150,1
0,36,0,5,51889.69,0,0
1,49,0,5,46610.95,0,1
0,27,0,5,52669.9,0,1
0,21,0,5,35019.06,0,1
1,21,1,5,48779.52,0,0
1,53,1,5,30908.58,0,1
0,54,1,5,63929.58,0,1
1,22,0,5,30782.03,0,1
0,27,0,5,83217.2,0,0
0,32,1,5,29915.59,0,1
0,46,0,5,74203.48,0,0
1,39,1,5,13058.43,5150,1
1,44,1,5,28479.37,0,1
1,38,0,5,60336.43,0,1
1,20,1,5,24494.06,5150,1
0,47,0,5,60204.41,0,0
0,54,0,5,57720.98,0,0
1,26,0,5,87350.3,0,0
0,50,1,5,19777,5150,0
0,20,1,5,98168.63,0,0
1,47,0,5,194808.3,0,0
0,33,0,5,62417.21,0,1
0,51,1,5,204124.3,0,0
0,29,1,5,55201.59,0,1
0,32,1,5,59608.25,0,1
1,52,0,5,92603.73,0,0
0,37,0,5,33236.84,0,0
1,19,0,5,19631.37,5150,0
0,32,0,5,40778.24,0,1
1,23,0,5,160751.1,0,0
0,35,1,5,37057.3,0,1
0,29,0,5,82326.16,0,0
1,20,1,5,38740.98,0,0
0,19,0,5,17812.21,5150,1
1,29,0,5,151982.6,0,0
0,53,0,5,34258.58,0,0
1,38,0,5,65147.66,0,1
0,35,0,5,43375.27,0,1
0,34,1,5,85533.77,0,1
0,26,0,5,32459.32,0,1
0,54,0,5,46973.71,0,1
0,39,0,5,48426.61,0,1
0,25,0,5,61701.09,0,1
1,29,0,5,12184.48,5150,0
0,47,0,5,48272.88,0,1
1,20,1,5,28035.35,0,0
1,38,0,5,29260.16,0,0
0,46,0,5,28600.05,0,0
1,47,0,5,31027.3,0,1
0,46,0,5,36407.85,0,0
0,24,1,5,33749.46,0,0
0,38,0,5,41090.54,0,0
0,44,0,5,37316.33,0,0
0,24,0,5,71358.81,0,1
1,26,1,5,37132.9,0,0
1,48,0,5,38078.25,0,1
1,47,1,5,75723.31,0,0
0,45,1,5,63919.7,0,1
0,50,1,5,34281.92,0,0
1,46,1,5,48443.93,0,1
0,33,0,5,21255.17,5150,1
0,19,0,5,60174.84,0,1
0,43,0,5,70937.24,0,1
1,48,1,5,18786.37,5150,1
0,25,0,5,50483.55,0,0
1,35,0,5,96647.59,0,0
0,33,1,5,41110.45,0,0
0,31,1,5,30325.55,0,0
1,43,0,5,37473.64,0,0
1,39,1,5,19113.56,5150,0
1,38,0,5,14524.25,5150,1
1,34,0,5,55011.87,0,0
1,31,1,5,47227.77,0,0
0,46,0,5,27754.27,0,1
0,40,1,5,52765.38,0,1
0,42,0,5,39331.33,0,1
1,18,0,5,73974.05,0,0
1,39,0,5,78261.7,0,0
0,20,1,5,35456.7,0,1
0,30,0,5,35267.24,0,1
0,25,0,5,64070.7,0,0
0,25,1,5,43407.09,0,1
0,46,0,5,39722.12,0,1
0,35,1,5,36958.77,0,1
0,28,0,5,129780.2,0,1
0,38,0,5,34274.82,0,1
1,27,1,5,20934.56,5150,1
0,52,0,5,47475.5,0,1
1,20,0,5,49488.47,0,0
0,50,1,5,38690.18,0,0
0,47,0,5,68233.48,0,1
0,39,1,5,47472.33,0,0
0,32,0,5,103681,0,0
1,35,1,5,16660.65,5150,1
0,31,0,5,57735.85,0,1
0,41,0,5,56306.71,0,0
0,27,0,5,12396.53,5150,1
1,29,1,5,69615.3,0,0
1,29,0,5,84525.66,0,1
0,40,0,5,29550.55,0,0
1,28,0,5,36868.96,0,1
1,50,0,5,11965.39,5150,1
0,52,0,5,20123.89,5150,0
1,38,0,5,44009.66,0,1
0,21,1,5,28933.56,0,1
1,27,1,5,125728.9,0,1
0,23,1,5,26861.34,0,1
1,23,0,5,24423.87,5150,1
1,50,0,5,33955.79,0,1
0,47,1,5,68596.05,0,0
0,25,1,5,80872.46,0,0
0,21,1,5,64924.56,0,1
0,54,1,5,43252.38,0,0
0,50,1,5,32129.23,0,1
0,42,1,5,33651.63,0,1
1,27,1,5,18395.99,5150,0
1,38,0,5,29675.35,0,1
0,33,0,5,37293.92,0,0
1,42,0,5,40323.5,0,1
0,23,1,5,46867.88,0,0
1,46,0,5,35135.07,0,0
0,41,1,5,38809.73,0,0
0,51,1,5,23619.66,5150,1
0,50,1,5,85131.35,0,0
0,52,0,5,17303.14,5150,0
0,22,0,5,21560.86,5150,1
0,36,0,5,55082.16,0,1
0,30,1,5,17565.07,5150,1
0,48,0,5,31713.51,0,0
1,47,0,5,119951.7,0,1
0,23,1,5,37718.78,0,0
0,21,0,5,129724.4,0,0
1,27,0,5,52460.96,0,0
0,50,0,5,50466.23,0,0
1,31,0,5,20547.91,5150,1
0,24,0,5,18806.47,5150,0
0,44,1,5,51562.24,0,1
1,19,0,5,62371.28,0,0
0,25,0,5,30581.39,0,1
1,18,1,5,31169.45,0,0
1,21,1,5,21668.96,5150,1
1,32,0,5,44840.02,0,0
1,39,0,5,22807.6,5150,0
1,20,1,5,79875.18,0,0
0,22,0,5,27037.93,0,0
0,33,1,5,24979.71,5150,1
1,43,1,5,65988.94,0,0
0,31,1,5,15727.04,5150,0
0,38,0,5,114298.2,0,1
0,30,0,5,16099.01,5150,0
1,22,1,5,47131.48,0,1
0,34,0,5,144490,0,1
1,22,1,5,28484.55,0,0
1,28,0,5,23476.14,5150,1
1,41,1,5,20342.21,5150,1
1,46,0,5,32687.3,0,0
0,48,1,5,61860.77,0,1
0,19,1,5,49707.61,0,0
0,20,1,5,57760.3,0,1
0,22,0,5,63711.5,0,0
1,25,0,5,35010.58,0,1
0,43,0,5,32591.68,0,0
1,37,1,5,33023.19,0,1
1,41,0,5,41389.8,0,0
0,32,1,5,29461.91,0,1
0,29,0,5,23701.59,5150,0
1,18,0,5,23285.94,5150,0
1,40,1,5,46020.59,0,1
0,40,0,5,26656.09,0,0
1,51,1,5,78629.7,0,1
0,32,1,5,44670.15,0,0
0,39,1,5,56195.35,0,0
0,39,1,5,56425.84,0,1
1,45,1,5,27405.43,0,0
0,50,0,5,46516.99,0,1
1,36,0,5,26258.4,0,0
1,29,0,5,77351.92,0,0
0,31,0,5,32859.33,0,1
1,45,1,5,27170.28,0,0
0,37,0,5,73569.09,0,0
0,45,0,5,34588.01,0,0
0,36,1,5,71986.34,0,0
0,51,1,5,66845.16,0,1
1,32,1,5,63324.85,0,0
1,35,1,5,31373.23,0,0
1,20,0,5,29795.13,0,0
0,23,0,5,56534.64,0,1
1,44,0,5,36769.31,0,0
0,45,1,5,25975.95,0,1
1,30,1,5,50665.44,0,1
0,30,0,5,26475.33,0,0
0,42,1,5,42723,0,0
1,42,0,5,37775.91,0,1
1,30,1,5,54088.94,0,0
0,36,0,5,20060.45,5150,1
1,51,0,5,153894.6,0,0
0,42,0,5,23661.01,5150,0
1,32,1,5,61923.21,0,1
0,53,1,5,42771.6,0,1
1,24,1,5,66791.05,0,1
1,29,0,5,62218.36,0,1
1,35,0,5,68237.12,0,0
1,19,0,5,24305.18,5150,1
0,28,0,5,51476.75,0,0
1,25,0,5,35957.17,0,1
0,23,0,5,38733.04,0,0
0,41,1,5,25418.45,5150,1
1,23,0,5,39099.31,0,1
1,37,0,5,23832.33,5150,0
1,42,1,5,68072.09,0,0
0,45,0,5,15668.78,5150,1
1,25,0,5,39378.06,0,1
0,35,0,5,11032.35,5150,1
1,27,0,5,23289.74,5150,1
0,26,0,5,115612,0,0
0,25,1,5,35134.94,0,1
1,39,1,5,18793.43,5150,1
1,52,0,5,63728.4,0,0
0,20,1,5,33954.46,0,0
0,49,1,5,43361.54,0,0
1,30,1,5,21674.16,5150,1
0,40,0,5,49416.41,0,0
0,42,0,5,44930.26,0,1
0,51,1,5,35375.34,0,1
0,47,1,5,78171.97,0,1
1,42,0,5,33084.66,0,0
0,21,0,5,93754.49,0,1
1,36,0,5,32554.81,0,1
1,46,0,5,15347.9,5150,1
1,50,0,5,35066.79,0,0
1,43,0,5,48074.13,0,0
0,49,0,5,61415.31,0,0
0,48,1,5,31021.44,0,1
0,30,0,5,70132.07,0,1
1,18,0,5,61552.93,0,0
0,19,0,5,44761.84,0,1
1,53,1,5,48576.75,0,1
0,47,1,5,61061.23,0,0
1,50,1,5,46529.1,0,1
0,36,0,5,49910.35,0,1
1,36,0,5,52626.97,0,0
1,47,0,5,36730.44,0,0
1,36,1,5,12129.75,5150,0
1,27,0,5,74620.18,0,1
0,44,1,5,53935.13,0,0
0,45,1,5,61213.81,0,1
1,49,0,5,64836.39,0,1
0,46,0,5,29638.07,0,1
1,24,1,5,21189.35,5150,0
0,46,1,5,40155.87,0,0
0,30,0,5,37516.62,0,1
0,38,1,5,33949.54,0,1
1,30,0,5,29506.31,0,1
1,18,0,5,14847.67,5150,0
1,26,0,5,34348.41,0,0
1,39,1,5,27854.98,0,1
1,37,0,5,34635.28,0,0
0,35,1,5,18489.81,5150,1
0,33,0,5,39247.7,0,0
0,52,0,5,44424.39,0,0
0,29,0,5,30994.12,0,0
0,46,0,5,46090.86,0,0
0,21,0,5,110386.8,0,1
1,30,0,5,27487.62,0,0
1,42,1,5,175123,0,0
1,47,1,5,38623.45,0,1
1,42,0,5,23697.84,5150,0
0,32,0,5,104900.8,0,0
1,19,1,5,44461.34,0,0
0,51,1,5,97218.51,0,0
0,48,0,5,35560.53,0,1
0,33,0,5,57124.08,0,1
1,51,1,5,46986.93,0,0
1,30,0,5,45219.91,0,0
0,46,0,5,27887.83,0,0
0,27,0,5,40737.97,0,0
0,29,0,5,71931.79,0,1
0,42,1,5,33491.07,0,0
1,44,1,5,18956.83,5150,1
0,50,1,5,36878.14,0,0
0,28,1,5,52765.32,0,1
1,32,1,5,39178.82,0,1
1,27,1,5,43850.59,0,0
0,43,0,5,50742.56,0,1
1,31,1,5,35249.82,0,1
0,26,1,5,32659.42,0,1
0,41,1,5,68118.78,0,1
0,35,0,5,41033.09,0,1
0,48,0,5,16203.93,5150,0
1,34,0,5,32150.26,0,0
0,18,1,5,59500.16,0,0
0,20,0,5,49530.45,0,0
0,31,0,5,42013.74,0,0
0,48,0,5,51913.89,0,0
1,52,1,5,66400.72,0,0
0,51,0,5,69282.09,0,0
1,44,1,5,40303.31,0,0
1,18,1,5,155419.6,0,0
1,18,0,5,31127.86,0,0
1,35,0,5,47442.14,0,0
0,51,1,5,123076.7,0,1
0,39,0,5,38130.04,0,1
1,39,1,5,71641.52,0,1
0,49,1,5,177167.2,0,0
1,44,0,5,62358.31,0,1
1,33,0,5,27890.3,0,1
0,38,0,5,35685.75,0,1
0,25,0,5,53980.26,0,1
0,43,0,5,63703.3,0,0
0,32,1,5,51982.61,0,0
0,26,1,5,26911.44,0,0
1,22,1,5,15212.9,5150,0
0,47,1,5,21137.71,5150,1
0,47,1,5,27832.99,0,1
0,24,0,5,51482,0,0
0,53,0,5,33008.61,0,0
1,19,0,5,27140.91,0,1
0,34,0,5,34452.38,0,1
1,28,1,5,65939.36,0,1
1,20,0,5,24098.73,5150,1
1,19,0,5,32233.09,0,0
1,37,0,5,97591.2,0,0
0,25,0,5,34238.79,0,1
0,47,0,5,46884.82,0,1
0,29,0,5,79127.69,0,0
1,24,1,5,14757.1,5150,0
1,37,0,5,71689.49,0,1
0,21,1,5,64398.49,0,1
0,29,0,5,54332.24,0,1
1,49,1,5,67212.14,0,1
0,29,0,5,95042.19,0,1
0,31,0,5,14357.59,5150,1
0,24,0,5,18864.65,5150,1
1,41,0,5,50530.28,0,1
0,34,1,5,37351.65,0,0
0,47,0,5,47369.86,0,1
0,33,0,5,76172.38,0,0
1,21,0,5,92995.7,0,0
0,28,1,5,13509.94,5150,0
1,34,0,5,55623.29,0,1
1,28,1,5,80543.27,0,0
1,19,0,5,48283.05,0,1
0,52,0,5,73396.98,0,1
1,43,0,5,42771.35,0,1
1,43,1,5,73625.17,0,0
0,51,0,5,39481.21,0,1
0,32,1,5,75589.55,0,1
1,40,0,5,67149.61,0,1
1,36,0,5,28046.53,0,0
1,39,1,5,52088.51,0,0
0,19,0,5,68864.66,0,0
1,47,0,5,104310.9,0,1
1,46,0,5,31090.21,0,0
0,20,1,5,43272.89,0,1
1,21,1,5,35591.57,0,0
0,35,0,5,102469.7,0,1
1,35,1,5,42771.6,0,0
0,44,0,5,100303.5,0,0
0,34,0,5,72220.21,0,0
1,29,1,5,27201.42,0,1
0,44,1,5,20282.89,5150,1
1,51,0,5,81950.55,0,1
0,49,0,5,28648.23,0,0
1,52,1,5,25819.17,0,1
1,45,1,5,15161.45,5150,1
0,20,0,5,27956.8,0,1
0,35,1,5,33826.12,0,1
0,21,0,5,38912.8,0,1
0,22,0,5,42080.75,0,1
0,48,0,5,94927.05,0,0
0,36,0,5,18873.23,5150,0
0,23,0,5,52645.6,0,0
1,24,0,5,89037.97,0,1
1,23,0,5,42215.52,0,1
0,26,0,5,14695.17,5150,1
1,47,0,5,67304.31,0,1
1,53,1,5,30498.7,0,1
0,30,0,5,38081.55,0,0
1,40,0,5,92280.37,0,0
1,26,1,5,42358.89,0,1
0,40,0,5,53376.41,0,1
0,27,0,5,64576.04,0,1
0,20,0,5,24649.82,5150,0
0,25,0,5,36540.13,0,1
1,50,0,5,22732.86,5150,1
0,26,0,5,92244.64,0,1
0,24,0,5,19576.64,5150,1
1,45,1,5,37423.46,0,0
0,49,0,5,65922.01,0,0
0,28,0,5,22608.15,5150,0
1,22,0,5,32116.82,0,0
1,23,0,5,22628.3,5150,0
0,53,0,5,24484.72,5150,1
1,37,0,5,22875.91,5150,1
0,23,1,5,66118.32,0,0
0,31,0,5,17636.27,5150,1
0,53,0,5,43900,0,1
1,46,1,5,45106.33,0,0
1,52,0,5,47550.9,0,0
1,27,1,5,44513.45,0,0
0,33,0,5,36397.95,0,0
0,30,0,5,53735.06,0,1
0,43,1,5,35778.1,0,1
0,19,0,5,39153.2,0,0
0,51,1,5,23805.55,5150,1
1,39,0,5,8359.379,5150,0
0,25,0,5,33019.16,0,1
1,33,0,5,18499.63,5150,1
0,44,0,5,13392.29,5150,0
0,23,1,5,56893.99,0,0
0,40,1,5,26836.3,0,1
1,27,0,5,81498.67,0,0
1,19,0,5,36369.4,0,0
0,22,0,5,112165.6,0,1
0,18,1,5,83583.15,0,1
0,18,1,5,22854.46,5150,1
0,22,1,5,26813.3,0,1
0,34,0,5,32901.16,0,0
0,36,0,5,29398.81,0,1
1,46,0,5,26247.31,0,1
0,25,0,5,79665.82,0,1
1,21,1,5,32654.65,0,0
0,51,1,5,27087.88,0,1
0,23,0,5,43773.37,0,1
1,44,0,5,29350.21,0,1
0,41,0,5,56466.32,0,0
1,47,0,5,127437.5,0,0
0,24,0,5,34188.12,0,0
1,19,0,5,44415.11,0,0
1,32,1,5,66169.86,0,1
0,48,0,5,47727.22,0,1
1,30,0,5,57081.27,0,0
0,49,0,5,40379.6,0,0
1,52,0,5,86430.91,0,0
1,41,0,5,46919.13,0,0
1,29,1,5,67672.4,0,1
0,36,1,5,44942.6,0,1
0,24,1,5,57006.96,0,1
0,32,1,5,92704.02,0,0
1,44,1,5,28073.31,0,1
0,23,0,5,42320.53,0,1
0,43,0,5,30724.1,0,1
0,23,1,5,26514.42,0,0
0,29,0,5,62368.19,0,0
0,52,0,5,33344.31,0,1
1,30,1,5,89898.45,0,0
1,37,1,5,19218.07,5150,0
0,25,0,5,22978.86,5150,0
0,29,1,5,23377.23,5150,1
0,29,0,5,37836.95,0,1
0,36,0,5,51777.93,0,1
0,35,1,5,70254.84,0,0
1,32,0,5,53806.9,0,0
0,24,1,5,21617.44,5150,0
0,31,1,5,52177.9,0,0
1,37,1,5,90490.32,0,1
1,43,0,5,30539.16,0,1
0,27,1,5,14955.89,5150,1
0,54,0,5,23442.02,5150,1
0,30,0,5,74490.48,0,1
0,42,1,5,45160.04,0,1
0,34,0,5,41233.12,0,0
1,44,0,5,27907.17,0,1
1,50,1,5,43094.64,0,0
0,42,0,5,25414.04,5150,0
1,52,0,5,70776.69,0,0
1,52,0,5,19785.21,5150,0
0,35,0,5,37408.33,0,0
1,27,0,5,61213.98,0,1
1,34,1,5,93857.1,0,1
1,31,1,5,24414.56,5150,1
1,52,1,5,74204.96,0,0
1,53,0,5,43667.3,0,1
0,47,1,5,32208.11,0,1
0,44,0,5,12067.48,5150,0
0,28,1,5,24899.61,5150,1
0,43,0,5,62113.6,0,0
1,49,0,5,65519.75,0,1
0,24,0,5,104241.7,0,0
1,45,1,5,52962.85,0,1
0,20,1,5,35711.32,0,1
1,33,0,5,23690.59,5150,0
1,32,1,5,62440.38,0,0
1,32,0,5,35654.49,0,1
0,22,0,5,41576.37,0,1
1,51,0,5,28410.92,0,0
0,42,0,5,27154.04,0,0
0,39,1,5,16431.55,5150,1
1,42,1,5,23335.45,5150,1
1,24,0,5,33310.01,0,1
1,28,0,5,57324.47,0,1
1,54,0,5,53470.77,0,0
1,40,1,5,28995.82,0,0
1,39,0,5,58016.73,0,1
0,51,0,5,43890.46,0,1
0,18,0,5,40144.57,0,1
1,49,0,5,57104.47,0,0
0,29,0,5,16629.78,5150,0
0,21,1,5,29942.14,0,0
1,25,1,5,21635.71,5150,0
0,48,0,5,36146.57,0,0
0,24,0,5,38737.63,0,0
0,43,0,5,52898.39,0,1
1,47,1,5,32538.79,0,1
0,37,1,5,43017.04,0,0
0,38,0,5,66784.11,0,0
1,39,1,5,40542.36,0,1
1,27,1,5,101744.1,0,1
1,26,0,5,33578.6,0,1
1,43,1,5,36762.54,0,0
0,28,0,5,71472.55,0,1
1,29,0,5,30655.03,0,0
1,46,1,5,44998.44,0,1
0,42,1,5,39796.67,0,0
0,22,1,5,37563.99,0,0
0,25,1,5,28451.08,0,0
0,31,1,5,53459.8,0,0
0,46,0,5,38149.09,0,0
0,39,0,5,40104.05,0,0
0,50,0,5,64667.87,0,0
0,22,1,5,41489.04,0,0
1,40,1,5,64775.14,0,0
0,44,1,5,63633.05,0,0
1,26,0,5,67815.44,0,0
0,48,0,5,40596.88,0,0
1,44,0,5,67317.66,0,0
0,50,0,5,75430.54,0,1
0,41,1,5,31434.38,0,0
0,42,0,5,99030.8,0,0
0,49,0,5,28216.78,0,0
0,49,1,5,18350.59,5150,0
1,32,1,5,116807.2,0,1
0,46,0,5,38450.79,0,1
1,36,0,5,33556.67,0,1
0,28,0,5,26763.15,0,0
0,19,1,5,34749.56,0,1
0,30,1,5,49965.88,0,0
1,49,0,5,31415.8,0,1
0,50,1,5,14063.05,5150,0
1,25,1,5,37681.35,0,1
0,45,0,5,39481.92,0,0
0,44,0,5,20209.6,5150,0
0,38,1,5,51428.66,0,0
0,33,1,5,91240.94,0,0
0,28,0,5,44448.88,0,0
0,38,1,5,27387.89,0,0
0,51,0,5,48007.97,0,0
0,20,1,5,18342.96,5150,1
1,50,1,5,50239,0,0
0,43,0,5,35858.34,0,1
0,45,0,5,37483.72,0,0
1,50,0,5,41370.03,0,0
0,43,1,5,75278.91,0,0
1,38,0,5,51715.84,0,0
0,50,0,5,35847.7,0,1
0,28,0,5,44744.17,0,0
0,40,0,5,110571.4,0,0
0,23,0,5,90807.16,0,1
0,32,0,5,70275.48,0,0
1,22,0,5,51895.18,0,0
0,20,0,5,65985.6,0,0
1,20,0,5,14121.6,5150,1
0,31,1,5,40283.29,0,1
0,24,0,5,23554.92,5150,0
0,47,0,5,39897.64,0,0
0,52,1,5,44953.57,0,1
1,32,0,5,41908.25,0,1
0,27,1,5,26879.89,0,1
0,49,0,5,35579.69,0,1
0,32,0,5,18028.16,5150,0
0,35,0,5,49636.55,0,1
1,25,0,5,37887.39,0,0
1,44,0,5,58077.63,0,0
0,39,1,5,45838.54,0,0
0,34,0,5,25098.92,5150,0
1,20,1,5,16019.63,5150,1
1,40,0,5,11809.48,5150,0
1,23,0,5,18017.71,5150,0
1,22,0,5,51870.64,0,1
0,26,1,5,37107.45,0,0
0,53,0,5,33799.45,0,0
0,40,0,5,40848.57,0,0
0,28,1,5,29750.01,0,0
1,38,0,5,39035.42,0,0
0,23,1,5,71814.79,0,1
1,26,0,5,47587.56,0,0
0,47,0,5,48466.11,0,0
0,28,0,5,26308.96,0,0
0,32,0,5,9729.341,5150,0
1,53,0,5,51827.03,0,1
0,20,0,5,24436.2,5150,1
0,48,0,5,36882.64,0,0
1,49,0,5,35141.98,0,0
1,48,1,5,53253.72,0,0
1,19,1,5,41618.02,0,0
0,48,0,5,22759.39,5150,0
1,28,1,5,33918.76,0,1
0,54,0,5,35818.83,0,1
1,22,1,5,54699.39,0,0
0,29,0,5,14959.4,5150,1
1,29,0,5,38550.66,0,1
1,44,0,5,33665.56,0,1
1,27,1,5,50303.05,0,0
0,21,1,5,17254.41,5150,0
1,31,1,5,35200.27,0,1
1,39,0,5,44075.81,0,0
1,48,0,5,119681.6,0,1
0,31,0,5,39137.55,0,1
0,47,1,5,19786.17,5150,1
1,49,1,5,39320.95,0,1
1,26,0,5,33284.58,0,1
1,49,0,5,53041.55,0,1
0,20,0,5,32415.58,0,1
0,27,0,5,39653.05,0,0
0,36,0,5,36022.17,0,0
1,32,0,5,28278.15,0,1
1,24,0,5,48373.15,0,1
1,18,0,5,81655.59,0,1
1,43,1,5,22269.6,5150,0
0,29,0,5,79381.57,0,1
1,43,0,5,20019.3,5150,0
1,47,1,5,13184.68,5150,0
1,41,0,5,35489.21,0,1
0,35,0,5,42914.89,0,1
1,27,0,5,36432.37,0,1
1,38,0,5,39498.15,0,1
0,49,0,5,103523.2,0,1
0,45,1,5,38790.97,0,0
0,31,1,5,46250.43,0,0
0,22,0,5,47079.64,0,0
0,45,0,5,13250.06,5150,0
1,27,0,5,121388.3,0,1
0,34,1,5,26168.43,0,0
1,25,1,5,64419.31,0,1
0,26,1,5,31816.6,0,1
0,31,0,5,49394.88,0,0
0,25,0,5,22718.38,5150,0
0,46,1,5,40183.76,0,0
1,34,1,5,13102.06,5150,0
1,44,1,5,34614.94,0,1
0,44,0,5,69809.5,0,1
0,40,1,5,18640.04,5150,0
1,34,1,5,20389.44,5150,0
0,32,0,5,152340.3,0,0
0,42,1,5,30452.9,0,0
0,51,1,5,37788.63,0,0
0,45,0,5,18446.62,5150,0
0,45,1,5,175897,0,0
0,42,0,5,18877.46,5150,0
0,26,0,5,19083.36,5150,0
0,24,0,5,18126.86,5150,1
0,32,0,5,30946.06,0,1
1,26,1,5,31544.54,0,1
0,23,1,5,36692.95,0,0
1,32,1,5,49627.94,0,0
0,21,1,5,40693.82,0,0
0,24,0,5,38618.55,0,1
1,41,0,5,15740.16,5150,1
1,23,1,5,19774.92,5150,0
1,37,1,5,11837.68,5150,1
1,29,0,5,21165.2,5150,0
0,27,0,5,97661.77,0,1
1,21,0,5,22156.5,5150,0
1,43,1,5,51657.68,0,1
1,47,0,5,20776.94,5150,0
1,23,0,5,14142.57,5150,0
1,46,1,5,35349.88,0,1
0,40,1,5,40590.14,0,1
1,21,0,5,48386.86,0,0
1,19,0,5,57323.82,0,1
1,18,1,5,101406.8,0,1
0,22,1,5,42564.88,0,1
1,41,0,5,76054.27,0,1
1,34,0,5,55580.23,0,0
1,49,1,5,110402.2,0,1
1,45,0,5,50524.93,0,1
0,51,1,5,39192.79,0,0
1,35,0,5,27995.62,0,0
0,40,0,5,107566.7,0,0
0,50,1,5,36266.32,0,1
1,42,1,5,19983.94,5150,0
0,20,0,5,40203.73,0,1
1,19,0,5,49942.96,0,1
0,27,0,5,86973.41,0,1
0,47,1,5,30943.56,0,1
1,40,1,5,21924.07,5150,0
0,51,0,5,37582.8,0,1
1,45,1,5,40868.8,0,0
0,32,0,5,107052.7,0,0
0,23,0,5,16479.1,5150,1
0,52,1,5,40600.9,0,0
1,25,0,5,15218.2,5150,1
0,19,1,5,61784.12,0,0
1,22,1,5,32622.09,0,0
0,38,1,5,27522.42,0,1
0,49,1,5,37050.73,0,1
0,39,1,5,13012.49,5150,0
0,44,1,5,38460.66,0,1
0,22,1,5,104948.6,0,0
0,41,1,5,53071.25,0,0
1,42,1,5,47373.61,0,1
0,20,0,5,33510.49,0,0
1,32,1,5,31941.55,0,0
1,45,1,5,39635.77,0,1
1,32,0,5,29518.89,0,1
1,52,0,5,41969.05,0,1
1,50,1,5,59099.32,0,0
0,40,0,5,17881.45,5150,0
1,52,1,5,20687.81,5150,1
0,41,0,5,34054.86,0,1
0,32,0,5,23392.75,5150,1
1,29,1,5,37875.9,0,0
0,33,1,5,64489.45,0,1
0,49,1,5,50846.28,0,0
1,34,0,5,60900.54,0,0
1,33,0,5,47108.16,0,1
1,26,0,5,48413.91,0,1
1,22,0,5,26762,0,0
0,20,0,5,26899.56,0,1
0,42,0,5,14451.85,5150,0
0,26,1,5,61493.14,0,0
0,38,0,5,73469.46,0,0
1,18,0,5,65616.12,0,1
1,43,0,5,33934.45,0,0
0,30,0,5,20666.27,5150,0
0,20,1,5,96644.36,0,1
1,31,1,5,25423.2,5150,1
0,49,1,5,31168.79,0,0
0,37,1,5,29991.27,0,0
1,28,0,5,71677.8,0,1
1,22,1,5,19858.97,5150,1
0,26,0,5,73951.76,0,0
1,23,0,5,78704.8,0,1
1,38,0,5,41716.09,0,1
0,45,0,5,61151.32,0,0
0,37,1,5,21042.83,5150,1
0,40,1,5,36199.84,0,0
1,43,1,5,38210.99,0,0
0,41,1,5,20095.93,5150,0
0,48,1,5,54183.63,0,1
1,27,0,5,74642.17,0,0
1,51,0,5,66888.9,0,1
0,48,0,5,92466.51,0,0
0,45,0,5,79207.95,0,1
0,21,1,5,40164.91,0,1
1,21,0,5,19368.84,5150,0
1,22,0,5,50302.9,0,1
0,19,1,5,66093.48,0,0
1,48,1,5,19611.94,5150,0
0,54,1,5,35751.29,0,0
0,36,1,5,23316.65,5150,0
1,41,0,5,18972.87,5150,1
1,36,0,5,32422.01,0,0
0,32,0,5,26360.52,0,0
1,29,1,5,31963.46,0,0
0,42,0,5,38472.88,0,1
0,27,0,5,34206.64,0,0
0,43,0,5,51822.93,0,0
0,35,0,5,103090.2,0,1
0,44,0,5,34161.2,0,1
1,41,0,5,43463.05,0,1
1,18,0,5,27043.94,0,0
1,54,0,5,30459.61,0,0
0,45,0,5,53002.62,0,1
0,30,0,5,17062.22,5150,0
1,46,0,5,20549.59,5150,1
0,40,0,5,72730.23,0,1
0,41,1,5,49285.47,0,0
1,24,1,5,45834.39,0,1
0,45,1,5,51066.51,0,0
1,32,1,5,21969.13,5150,1
1,47,0,5,40717.07,0,1
